Date,Open,High,Low,Close,Adj Close,Volume
2019-06-24,738.000000,738.000000,727.000000,728.250000,703.237122,1242655
2019-06-25,727.000000,728.150024,720.000000,724.349976,699.471069,1451025
2019-06-26,721.299988,730.849976,716.400024,718.099976,693.435730,2781711
2019-06-27,715.500000,719.000000,691.650024,701.950012,677.840454,8567309
2019-06-28,706.900024,715.000000,704.099976,706.599976,682.330750,3421172
2019-07-01,709.700012,711.200012,702.349976,704.650024,680.447754,2073961
2019-07-02,702.049988,713.000000,700.250000,711.650024,687.207275,2432132
2019-07-03,713.000000,713.450012,698.500000,701.099976,677.019592,2040614
2019-07-04,701.400024,706.750000,697.000000,700.599976,676.536743,2838357
2019-07-05,700.500000,703.000000,678.299988,681.099976,657.706543,2813644
2019-07-08,680.000000,685.750000,665.500000,680.349976,656.982300,2293102
2019-07-09,681.000000,684.000000,668.599976,675.900024,652.685242,2180104
2019-07-10,671.049988,684.799988,668.000000,674.849976,651.671204,2468773
2019-07-11,676.700012,676.700012,658.400024,665.700012,642.835510,3449721
2019-07-12,665.000000,672.900024,663.000000,665.799988,642.932068,1792810
2019-07-15,675.000000,680.700012,665.849976,677.900024,654.616455,1883164
2019-07-16,680.000000,681.599976,670.500000,675.950012,652.733459,2015642
2019-07-17,675.950012,695.500000,673.049988,690.799988,667.073364,3271680
2019-07-18,687.349976,694.250000,680.099976,687.200012,663.597107,2984256
2019-07-19,687.200012,691.500000,664.400024,675.049988,651.864380,2005513
2019-07-22,671.000000,679.000000,670.000000,671.950012,648.870850,1286218
2019-07-23,673.250000,675.549988,665.750000,671.200012,648.146606,1462269
2019-07-24,670.349976,679.799988,651.450012,660.450012,637.765808,3060459
2019-07-25,647.799988,657.650024,641.500000,652.500000,643.734558,2751865
2019-07-26,649.700012,651.000000,641.049988,643.500000,634.855469,1637706
2019-07-29,641.000000,654.650024,641.000000,646.299988,637.617859,2524484
2019-07-30,645.000000,650.299988,633.150024,640.250000,631.649109,2882913
2019-07-31,629.000000,639.799988,607.150024,636.250000,627.702820,9651731
2019-08-01,632.049988,633.450012,619.000000,625.650024,617.245300,3982949
2019-08-02,625.000000,639.099976,618.400024,636.150024,627.604187,2172845
2019-08-05,631.150024,651.049988,625.299988,648.049988,639.344299,3140140
2019-08-06,650.099976,679.849976,650.099976,670.599976,661.591370,7226321
2019-08-07,671.799988,678.500000,670.299988,674.450012,665.389709,3239880
2019-08-08,674.000000,683.900024,665.000000,680.200012,671.062439,2708834
2019-08-09,679.000000,680.750000,659.750000,663.349976,654.438782,3743407
2019-08-13,661.099976,662.500000,636.000000,639.150024,630.563904,2716622
2019-08-14,639.049988,662.500000,638.900024,659.099976,650.245850,2627043
2019-08-16,656.900024,661.000000,646.150024,659.000000,650.147217,3067796
2019-08-19,662.000000,674.400024,661.500000,670.349976,661.344727,2871173
2019-08-20,674.000000,680.000000,664.650024,668.900024,659.914246,3913608
2019-08-21,670.000000,675.000000,669.299988,672.799988,663.761841,2106655
2019-08-22,672.650024,684.000000,668.099976,682.750000,673.578186,3353812
2019-08-23,684.250000,694.400024,679.400024,683.849976,674.663391,7015461
2019-08-26,689.799988,693.000000,670.200012,691.150024,681.865356,1767289
2019-08-27,689.849976,689.849976,673.200012,676.349976,667.264160,3160545
2019-08-28,676.000000,693.450012,676.000000,690.200012,680.928101,2749273
2019-08-29,684.150024,694.000000,681.000000,691.150024,681.865356,2789979
2019-08-30,693.000000,700.700012,675.849976,693.650024,684.331787,3067856
2019-09-03,698.000000,716.900024,698.000000,704.500000,695.036011,5044667
2019-09-04,705.000000,709.750000,692.200012,703.250000,693.802795,2027768
2019-09-05,710.000000,710.000000,691.049988,695.450012,686.107605,2019839
2019-09-06,716.349976,734.450012,716.349976,721.750000,712.054260,10663234
2019-09-09,723.000000,723.000000,710.000000,712.900024,703.323181,1754023
2019-09-11,718.000000,723.250000,701.250000,703.700012,694.246765,2702792
2019-09-12,701.099976,709.200012,694.000000,705.549988,696.071899,3282740
2019-09-13,705.250000,711.299988,701.000000,709.500000,699.968811,1073430
2019-09-16,710.099976,723.250000,710.099976,719.450012,709.785156,2500556
2019-09-17,719.900024,719.900024,699.150024,705.950012,696.466553,2948429
2019-09-18,710.000000,718.099976,701.900024,716.750000,707.121460,1666369
2019-09-19,715.700012,715.700012,700.000000,703.349976,693.901428,1570183
2019-09-20,701.299988,716.200012,696.049988,700.849976,691.434998,3394351
2019-09-23,703.000000,704.950012,675.099976,682.799988,673.627502,2256769
2019-09-24,686.049988,705.900024,683.700012,703.849976,694.394714,3128057
2019-09-25,704.049988,709.950012,698.000000,705.900024,696.417236,3512690
2019-09-26,705.450012,716.000000,701.799988,713.700012,704.112427,3300104
2019-09-27,710.000000,718.650024,702.049988,704.299988,694.838684,2434719
2019-09-30,704.500000,716.599976,696.200012,714.500000,704.901672,2136186
2019-10-01,715.000000,715.000000,700.000000,704.950012,695.479980,1709480
2019-10-03,705.250000,717.750000,692.549988,702.500000,693.062866,2111319
2019-10-04,705.000000,713.799988,702.549988,708.150024,698.637024,2273166
2019-10-07,708.150024,716.799988,700.700012,704.799988,695.331970,2578403
2019-10-09,702.799988,713.900024,701.849976,711.049988,701.497986,1115851
2019-10-10,708.049988,718.849976,703.500000,711.299988,701.744629,1507268
2019-10-11,701.299988,723.900024,697.500000,721.450012,711.758301,3785425
2019-10-14,721.000000,728.650024,717.450012,720.750000,711.067688,1871571
2019-10-15,724.000000,729.000000,719.000000,720.500000,710.821045,1482881
2019-10-16,720.099976,729.750000,717.700012,727.700012,717.924377,2114943
2019-10-17,725.000000,731.000000,715.950012,724.349976,714.619324,2177984
2019-10-18,724.450012,737.750000,722.700012,734.200012,724.337036,2907649
2019-10-22,727.400024,732.000000,714.299988,717.650024,708.009399,2825230
2019-10-23,717.650024,734.400024,716.349976,726.599976,716.839111,2143330
2019-10-24,730.000000,745.000000,724.400024,726.349976,716.592468,2888332
2019-10-25,730.900024,730.900024,701.200012,720.950012,711.265015,2785014
2019-10-27,null,null,null,null,null,null
2019-10-29,728.000000,763.000000,725.099976,754.750000,744.610962,3292048
2019-10-30,762.000000,764.799988,745.549988,754.400024,744.265686,2232609
2019-10-31,754.950012,759.349976,736.599976,739.000000,729.072571,4178139
2019-11-01,740.900024,764.000000,740.000000,760.450012,750.234375,4136257
2019-11-04,760.450012,777.599976,753.450012,769.500000,759.162842,4936914
2019-11-05,772.000000,775.549988,764.799988,773.250000,762.862427,3303839
2019-11-06,784.000000,784.000000,767.599976,771.900024,761.530579,9486591
2019-11-07,775.000000,775.000000,765.049988,769.700012,759.360168,2060900
2019-11-08,772.000000,777.849976,770.299988,771.349976,760.987915,2368591
2019-11-11,769.950012,774.500000,768.049988,770.400024,760.050781,1345883
2019-11-13,768.000000,773.799988,746.000000,757.049988,746.880066,2434874
2019-11-14,756.000000,763.500000,748.299988,758.349976,748.162598,2564424
2019-11-15,758.349976,763.250000,749.299988,751.950012,741.848572,1787358
2019-11-18,752.000000,758.299988,747.500000,751.799988,741.700562,2216434
2019-11-19,754.000000,766.000000,752.000000,763.150024,752.898132,2725437
2019-11-20,764.900024,773.000000,755.950012,771.400024,761.037292,2343750
2019-11-21,775.000000,780.000000,762.799988,765.150024,754.871277,2102137
2019-11-22,765.000000,765.000000,742.799988,754.200012,744.068359,1819912
2019-11-25,754.200012,765.700012,750.849976,763.549988,753.292725,1837243
2019-11-26,766.000000,767.849976,756.299988,763.599976,753.342041,2968850
2019-11-27,762.849976,769.549988,757.349976,767.549988,757.239014,1369944
2019-11-28,765.150024,772.099976,762.000000,766.250000,755.956482,1096867
2019-11-29,766.000000,772.349976,758.400024,761.450012,751.220947,1236902
2019-12-02,758.099976,759.900024,732.299988,748.450012,738.395630,4333335
2019-12-03,748.049988,756.700012,743.299988,746.250000,736.225159,1838085
2019-12-04,746.900024,761.500000,743.549988,758.799988,748.606567,1870954
2019-12-05,755.000000,766.750000,752.099976,764.900024,754.624634,2475102
2019-12-06,763.200012,771.349976,755.549988,757.500000,747.324036,1092422
2019-12-09,759.450012,759.450012,746.500000,750.349976,740.270020,1435556
2019-12-10,749.950012,749.950012,737.299988,744.950012,734.942627,1582428
2019-12-11,741.000000,760.000000,741.000000,757.950012,747.768005,1644499
2019-12-12,761.000000,766.000000,752.500000,756.450012,746.288147,1184008
2019-12-13,758.950012,763.950012,748.250000,761.849976,751.615540,2019424
2019-12-16,762.700012,784.000000,759.000000,773.299988,762.911743,5810893
2019-12-17,775.549988,782.000000,772.599976,777.349976,766.907349,2421510
2019-12-18,780.099976,794.000000,780.099976,786.650024,776.082458,5676894
2019-12-19,790.000000,790.000000,778.099976,782.750000,772.234802,2099931
2019-12-20,784.049988,787.700012,778.000000,783.349976,772.826721,2092547
2019-12-23,778.599976,787.400024,774.950012,775.950012,765.526184,1887292
2019-12-24,776.000000,777.950012,767.599976,772.049988,761.678528,1413973
2019-12-26,771.000000,779.049988,768.049988,770.400024,760.050781,1276520
2019-12-27,771.000000,781.400024,769.099976,780.200012,769.719116,1363474
2019-12-30,782.700012,784.849976,779.099976,782.700012,772.185486,1055528
2019-12-31,780.049988,780.950012,760.000000,762.299988,752.059509,3004887
2020-01-01,766.000000,766.799988,760.349976,762.099976,751.862183,746371
2020-01-02,762.099976,769.150024,761.000000,766.049988,755.759155,1133488
2020-01-03,766.000000,779.900024,763.549988,775.099976,764.687561,2121704
2020-01-06,774.849976,778.799988,768.150024,770.400024,760.050781,1734439
2020-01-07,770.000000,778.500000,760.599976,777.099976,766.660706,1937143
2020-01-08,770.099976,784.900024,767.099976,769.799988,759.458801,2596664
2020-01-09,770.500000,776.450012,762.200012,773.650024,763.257080,1678891
2020-01-10,779.000000,781.900024,772.450012,776.250000,765.822144,1105725
2020-01-13,779.900024,788.700012,775.049988,785.849976,775.293152,1393509
2020-01-14,785.849976,797.799988,783.700012,796.250000,785.553467,1628535
2020-01-15,796.150024,803.650024,788.500000,795.150024,784.468262,1759644
2020-01-16,793.000000,795.700012,781.099976,782.849976,772.333435,1110008
2020-01-17,783.500000,786.750000,775.500000,778.450012,767.992615,989312
2020-01-20,778.500000,785.450012,774.549988,778.200012,767.745972,1620105
2020-01-21,777.250000,783.400024,775.000000,778.900024,768.436584,976954
2020-01-22,780.000000,790.450012,776.200012,778.750000,768.288574,1192201
2020-01-23,777.250000,780.450012,766.900024,768.950012,758.620239,2018777
2020-01-24,765.099976,788.750000,763.299988,787.299988,776.723694,2364265
2020-01-27,786.000000,796.250000,779.650024,791.500000,780.867249,1175606
2020-01-28,792.500000,795.750000,784.599976,794.250000,783.580322,1506685
2020-01-29,796.900024,807.200012,793.549988,804.150024,793.347351,2565136
2020-01-30,805.599976,807.950012,784.000000,791.349976,780.719238,2493688
2020-01-31,796.849976,802.500000,783.000000,796.599976,785.898743,3081521
2020-02-03,808.000000,818.700012,790.500000,793.150024,782.495117,3383074
2020-02-04,794.299988,813.000000,794.299988,811.099976,800.203979,1779834
2020-02-05,810.000000,816.000000,807.000000,814.049988,803.114319,1613898
2020-02-06,812.700012,825.950012,810.049988,817.700012,806.715332,1553656
2020-02-07,817.700012,825.450012,814.250000,824.450012,813.374634,1397438
2020-02-10,827.000000,827.099976,811.500000,813.650024,802.719727,1098971
2020-02-11,813.000000,821.849976,811.049988,819.950012,808.935120,1143705
2020-02-12,820.000000,826.450012,816.799988,821.500000,810.464294,1394424
2020-02-13,822.799988,830.000000,814.349976,828.000000,816.876953,1737974
2020-02-14,827.000000,838.000000,825.049988,834.150024,822.944336,2143044
2020-02-17,835.950012,837.000000,827.450012,833.250000,822.056396,793328
2020-02-18,825.349976,840.000000,825.349976,838.799988,827.531860,1507814
2020-02-19,839.000000,844.849976,836.049988,840.900024,829.603699,881874
2020-02-20,840.150024,845.900024,826.950012,829.599976,818.455444,1066232
2020-02-24,828.950012,843.900024,815.750000,820.099976,809.083069,2917544
2020-02-25,822.000000,826.799988,809.049988,822.099976,811.056213,2479975
2020-02-26,820.000000,825.500000,808.200012,811.450012,800.549316,2212784
2020-02-27,807.000000,819.700012,800.200012,809.150024,798.280212,1907768
2020-02-28,789.799988,808.000000,732.049988,744.400024,734.400024,5959364
2020-03-02,742.000000,754.450012,734.400024,744.549988,744.549988,3784522
2020-03-03,750.000000,757.650024,742.099976,752.299988,752.299988,2168900
2020-03-04,754.000000,774.849976,748.000000,771.299988,771.299988,2685540
2020-03-05,769.950012,784.000000,752.349976,756.099976,756.099976,2126955
2020-03-06,746.099976,749.750000,731.400024,740.400024,740.400024,2004893
2020-03-09,715.000000,730.000000,696.549988,704.799988,704.799988,3429034
2020-03-11,681.000000,713.900024,666.000000,708.549988,708.549988,4626185
2020-03-12,676.000000,690.000000,637.099976,649.849976,649.849976,3796919
2020-03-13,603.250000,670.000000,525.900024,655.950012,655.950012,4553639
2020-03-16,634.799988,634.799988,591.000000,603.400024,603.400024,6499354
2020-03-17,600.000000,617.950012,583.299988,595.450012,595.450012,3333465
2020-03-18,600.000000,611.250000,570.650024,579.650024,579.650024,3548257
2020-03-19,549.650024,577.650024,523.000000,530.000000,530.000000,4931298
2020-03-20,525.099976,595.450012,525.099976,576.349976,576.349976,6315992
2020-03-23,540.000000,542.000000,471.399994,487.200012,487.200012,2912669
2020-03-24,487.000000,533.950012,487.000000,503.500000,503.500000,4082147
2020-03-25,509.000000,542.849976,507.049988,526.700012,526.700012,3664272
2020-03-26,539.349976,564.900024,513.000000,515.200012,515.200012,5979874
2020-03-27,525.000000,538.799988,498.000000,504.100006,504.100006,4672139
2020-03-30,494.000000,532.349976,485.649994,526.799988,526.799988,4138337
2020-03-31,537.000000,575.250000,527.849976,565.500000,565.500000,3652911
2020-04-01,560.000000,560.299988,510.000000,511.200012,511.200012,4114437
2020-04-03,513.750000,533.150024,510.100006,520.900024,520.900024,5826085
2020-04-07,536.500000,557.650024,535.750000,549.849976,549.849976,3531972
2020-04-08,539.950012,569.799988,537.000000,558.900024,558.900024,4113059
2020-04-09,570.000000,582.700012,537.549988,545.250000,545.250000,5917001
2020-04-13,551.000000,551.000000,521.750000,526.849976,526.849976,3822640
2020-04-15,528.000000,548.599976,528.000000,538.650024,538.650024,6316254
2020-04-16,527.000000,530.000000,508.350006,517.650024,517.650024,7001494
2020-04-17,529.099976,532.000000,500.000000,509.850006,509.850006,10839705
2020-04-20,517.950012,531.900024,512.000000,524.849976,524.849976,4549088
2020-04-21,511.000000,520.000000,505.899994,512.950012,512.950012,2950307
2020-04-22,512.000000,521.900024,507.049988,518.299988,518.299988,2268496
2020-04-23,519.000000,527.849976,509.299988,523.700012,523.700012,6094748
2020-04-24,522.000000,532.599976,502.100006,503.450012,503.450012,4817852
2020-04-27,511.700012,519.000000,506.500000,511.700012,511.700012,4032316
2020-04-28,518.000000,528.500000,515.549988,520.400024,520.400024,4972775
2020-04-29,525.950012,536.900024,522.099976,528.700012,528.700012,6361689
2020-04-30,541.000000,552.900024,532.349976,546.250000,546.250000,8931956
2020-05-04,515.000000,519.750000,498.000000,502.450012,502.450012,14814506
2020-05-05,506.000000,514.000000,498.200012,499.950012,499.950012,5717678
2020-05-06,503.750000,509.100006,490.000000,506.850006,506.850006,3781531
2020-05-07,508.000000,525.849976,506.350006,516.349976,516.349976,6799899
2020-05-08,526.900024,538.599976,519.200012,536.200012,536.200012,6016020
2020-05-11,541.500000,543.799988,527.200012,530.200012,530.200012,4272574
2020-05-12,525.000000,539.500000,525.000000,533.250000,533.250000,5691969
