Date,Open,High,Low,Close,Adj Close,Volume
2019-06-24,2250.000000,2279.899902,2250.000000,2275.000000,2197.679199,83606
2019-06-25,2277.000000,2277.000000,2250.899902,2266.750000,2189.709229,62663
2019-06-26,2272.899902,2272.899902,2251.100098,2253.699951,2177.103027,67735
2019-06-27,2256.399902,2264.800049,2242.300049,2252.649902,2176.088623,41248
2019-06-28,2255.000000,2261.250000,2222.949951,2227.250000,2151.551758,99596
2019-07-01,2239.649902,2255.000000,2207.649902,2239.699951,2163.579102,106178
2019-07-02,2240.000000,2257.350098,2216.199951,2252.750000,2176.185303,98136
2019-07-03,2259.899902,2259.899902,2232.500000,2237.199951,2161.163818,59889
2019-07-04,2237.300049,2251.800049,2232.000000,2242.600098,2166.380371,55390
2019-07-05,2241.000000,2250.000000,2139.000000,2161.649902,2088.181396,1222990
2019-07-08,2159.000000,2184.000000,2131.000000,2176.100098,2102.140625,131169
2019-07-09,2170.500000,2175.000000,2090.000000,2131.449951,2059.007813,1132727
2019-07-10,2081.000000,2127.649902,2070.100098,2107.699951,2036.065186,264565
2019-07-11,2124.600098,2128.100098,2087.050049,2101.449951,2030.027710,102758
2019-07-12,2108.500000,2118.000000,2094.050049,2107.949951,2036.306763,59397
2019-07-15,2120.000000,2153.000000,2099.000000,2145.199951,2072.290283,74130
2019-07-16,2131.649902,2131.649902,2100.300049,2105.300049,2038.498169,137617
2019-07-17,2106.000000,2125.000000,2092.550049,2117.149902,2049.971924,94758
2019-07-18,2115.000000,2115.000000,2060.000000,2065.600098,2000.057983,95604
2019-07-19,2095.000000,2096.750000,2064.000000,2076.949951,2011.047729,89018
2019-07-22,2080.000000,2117.000000,2068.850098,2109.699951,2042.758423,72161
2019-07-23,2127.800049,2128.949951,2102.949951,2111.800049,2044.791870,90107
2019-07-24,2115.000000,2120.649902,2076.600098,2096.699951,2030.170776,91060
2019-07-25,2115.000000,2134.800049,2094.000000,2128.300049,2060.768311,60682
2019-07-26,2111.000000,2130.100098,2096.000000,2108.800049,2041.887085,43813
2019-07-29,2111.000000,2141.750000,2103.600098,2129.500000,2061.930176,64054
2019-07-30,2125.000000,2184.699951,2121.000000,2179.000000,2109.859619,81306
2019-07-31,2175.000000,2210.949951,2148.300049,2205.399902,2135.421875,73304
2019-08-01,2206.000000,2217.000000,2166.850098,2179.899902,2110.730957,59288
2019-08-02,2179.899902,2210.000000,2166.399902,2206.050049,2136.051270,192986
2019-08-05,2185.000000,2250.399902,2185.000000,2248.550049,2177.202637,105681
2019-08-06,2232.000000,2251.750000,2211.550049,2215.449951,2145.153076,66361
2019-08-07,2220.000000,2238.500000,2208.399902,2214.000000,2143.748779,59921
2019-08-08,2222.000000,2280.850098,2220.000000,2258.850098,2187.176025,91474
2019-08-09,2270.000000,2270.000000,2242.000000,2245.600098,2174.346436,47328
2019-08-13,2250.199951,2250.199951,2195.000000,2200.199951,2130.386963,78148
2019-08-14,2182.000000,2217.800049,2168.800049,2204.649902,2134.695557,254492
2019-08-16,2233.000000,2237.000000,2145.899902,2163.500000,2094.851074,168125
2019-08-19,2167.000000,2185.000000,2158.199951,2163.550049,2094.899902,45987
2019-08-20,2168.500000,2205.699951,2168.000000,2187.149902,2117.750732,294610
2019-08-21,2187.000000,2202.500000,2180.949951,2185.850098,2116.492432,64591
2019-08-22,2186.050049,2235.000000,2171.000000,2214.899902,2144.620117,67488
2019-08-23,2221.500000,2260.000000,2212.750000,2247.550049,2176.234375,83246
2019-08-26,2254.000000,2280.000000,2225.199951,2275.100098,2202.910400,78887
2019-08-27,2270.000000,2273.000000,2229.000000,2237.000000,2166.019043,203658
2019-08-28,2242.000000,2251.100098,2216.050049,2239.649902,2168.584961,38316
2019-08-29,2239.000000,2248.000000,2222.050049,2233.300049,2162.436523,31047
2019-08-30,2236.050049,2266.100098,2218.000000,2258.050049,2186.401367,56766
2019-09-03,2259.000000,2296.000000,2237.149902,2252.250000,2180.785156,69973
2019-09-04,2269.699951,2269.899902,2234.000000,2246.100098,2174.830566,44608
2019-09-05,2246.649902,2253.100098,2208.000000,2215.800049,2145.491943,54328
2019-09-06,2215.000000,2231.699951,2190.850098,2197.649902,2127.917969,56482
2019-09-09,2203.000000,2203.000000,2180.000000,2183.300049,2114.023193,48168
2019-09-11,2192.000000,2200.000000,2147.050049,2153.949951,2085.604492,83914
2019-09-12,2154.000000,2164.949951,2120.649902,2133.850098,2066.142090,77824
2019-09-13,2138.000000,2157.899902,2116.199951,2141.350098,2073.404297,113836
2019-09-16,2150.350098,2173.500000,2127.300049,2149.149902,2080.956543,96788
2019-09-17,2154.000000,2155.850098,2107.000000,2121.350098,2054.038818,120315
2019-09-18,2115.000000,2143.750000,2114.300049,2138.250000,2070.402344,81032
2019-09-19,2138.850098,2138.899902,2091.550049,2102.149902,2035.447876,74797
2019-09-20,2102.500000,2129.250000,2055.600098,2065.600098,2000.057983,261727
2019-09-23,2085.000000,2089.000000,1975.000000,2014.750000,1950.821289,470064
2019-09-24,2015.000000,2062.350098,2013.699951,2044.300049,1979.433716,233358
2019-09-25,2057.000000,2092.050049,2057.000000,2087.800049,2021.553345,167063
2019-09-26,2091.000000,2106.949951,2063.000000,2087.649902,2021.408081,97699
2019-09-27,2087.000000,2087.000000,2053.000000,2056.699951,1991.440063,84102
2019-09-30,2060.100098,2103.899902,2060.100098,2099.199951,2032.591553,113250
2019-10-01,2099.500000,2099.550049,2040.300049,2059.699951,1994.344971,76242
2019-10-03,2070.000000,2081.050049,2047.000000,2058.850098,1993.522095,82996
2019-10-04,2079.699951,2087.000000,2054.750000,2078.649902,2012.693359,44798
2019-10-07,2080.000000,2094.800049,2041.050049,2052.850098,1987.712402,95756
2019-10-09,2052.850098,2056.699951,2015.800049,2020.650024,1956.534180,87599
2019-10-10,2028.000000,2039.000000,1998.849976,2004.400024,1940.799683,219994
2019-10-11,1933.000000,1994.400024,1929.000000,1987.050049,1924.000244,477346
2019-10-14,2000.000000,2031.900024,1969.000000,2020.949951,1956.824463,113276
2019-10-15,2028.800049,2046.900024,2024.199951,2037.400024,1972.752563,137747
2019-10-16,2039.000000,2056.000000,2016.500000,2045.849976,1980.934448,81105
2019-10-17,2015.000000,2037.800049,2001.000000,2030.699951,2005.475708,131597
2019-10-18,2038.000000,2064.000000,2025.099976,2057.350098,2031.794800,85260
2019-10-22,2081.000000,2109.949951,2040.449951,2051.649902,2026.165405,119818
2019-10-23,2065.000000,2084.000000,2052.600098,2075.250000,2049.472412,60167
2019-10-24,2075.100098,2099.000000,2062.000000,2082.199951,2056.335938,149770
2019-10-25,2088.000000,2129.500000,2075.000000,2125.050049,2098.653809,108564
2019-10-27,null,null,null,null,null,null
2019-10-29,2116.600098,2200.949951,2116.600098,2196.000000,2168.722656,157630
2019-10-30,2217.000000,2260.000000,2176.750000,2253.649902,2225.656250,152519
2019-10-31,2250.000000,2285.500000,2238.000000,2270.199951,2242.000732,118046
2019-11-01,2270.000000,2274.199951,2195.500000,2202.050049,2174.697510,109603
2019-11-04,2224.899902,2229.699951,2181.550049,2193.800049,2166.549805,134752
2019-11-05,2192.000000,2211.899902,2169.100098,2201.600098,2174.252930,58756
2019-11-06,2201.600098,2210.800049,2178.949951,2188.399902,2161.216797,57283
2019-11-07,2196.100098,2203.850098,2176.050049,2185.500000,2158.352783,44386
2019-11-08,2185.500000,2188.250000,2124.750000,2129.949951,2103.492920,110688
