Date,Open,High,Low,Close,Adj Close,Volume
2019-06-24,3.760000,3.800000,3.760000,3.800000,3.784441,0
2019-06-25,3.780000,3.800000,3.780000,3.800000,3.784441,0
2019-06-26,3.780000,3.780000,3.780000,3.780000,3.764523,0
2019-06-27,3.800000,3.820000,3.780000,3.820000,3.804359,0
2019-06-28,3.780000,3.780000,3.780000,3.780000,3.764523,0
2019-07-01,3.840000,3.860000,3.820000,3.820000,3.804359,1650
2019-07-02,3.800000,3.800000,3.800000,3.800000,3.784441,0
2019-07-03,3.880000,3.880000,3.880000,3.880000,3.864114,0
2019-07-04,3.860000,3.860000,3.860000,3.860000,3.844195,0
2019-07-05,3.860000,3.860000,3.860000,3.860000,3.844195,0
2019-07-08,3.800000,3.800000,3.700000,3.700000,3.684851,350
2019-07-09,3.680000,3.720000,3.680000,3.720000,3.704769,2000
2019-07-10,3.680000,3.680000,3.680000,3.680000,3.664932,0
2019-07-11,3.680000,3.680000,3.680000,3.680000,3.664932,0
2019-07-12,3.720000,3.720000,3.680000,3.700000,3.684851,0
2019-07-15,3.700000,3.700000,3.700000,3.700000,3.684851,0
2019-07-16,3.680000,3.680000,3.680000,3.680000,3.664932,0
2019-07-17,3.700000,3.760000,3.700000,3.760000,3.744605,0
2019-07-18,3.647000,3.647000,3.647000,3.647000,3.632068,0
2019-07-19,3.747000,3.747000,3.747000,3.747000,3.731658,0
2019-07-22,3.680500,3.680500,3.680500,3.680500,3.665431,0
2019-07-23,3.699000,3.699000,3.699000,3.699000,3.683855,0
2019-07-24,3.721500,3.779000,3.721500,3.779000,3.763527,100
2019-07-25,3.790500,3.790500,3.700000,3.700000,3.684851,267
2019-07-26,3.678000,3.678000,3.678000,3.678000,3.662941,0
2019-07-29,3.703500,3.708500,3.703500,3.708500,3.693316,0
2019-07-30,3.709000,3.709000,3.709000,3.709000,3.693814,0
2019-07-31,3.629500,3.629500,3.629500,3.629500,3.614639,0
2019-08-01,3.664500,3.664500,3.664500,3.664500,3.649496,0
2019-08-02,3.706500,3.707000,3.706500,3.707000,3.691822,0
2019-08-05,3.586000,3.586000,3.540000,3.540000,3.525506,3077
2019-08-06,3.470000,3.523500,3.470000,3.523500,3.509073,0
2019-08-07,3.490000,3.490000,3.490000,3.490000,3.475710,0
2019-08-08,3.506000,3.506000,3.506000,3.506000,3.491645,0
2019-08-09,3.555000,3.555000,3.555000,3.555000,3.540444,0
2019-08-12,3.506500,3.506500,3.506500,3.506500,3.492143,0
2019-08-13,3.512000,3.600000,3.512000,3.600000,3.585260,1500
2019-08-14,3.467000,3.467000,3.467000,3.467000,3.452805,0
2019-08-15,3.348000,3.348000,3.348000,3.348000,3.334292,0
2019-08-16,3.370500,3.430500,3.370500,3.430500,3.416454,0
2019-08-19,3.392500,3.436500,3.392500,3.436500,3.422430,0
2019-08-20,3.359000,3.359000,3.359000,3.359000,3.345247,0
2019-08-21,3.355500,3.395000,3.355500,3.395000,3.381099,0
2019-08-22,3.377500,3.394000,3.377500,3.394000,3.380104,200
2019-08-23,3.337500,3.337500,3.337500,3.337500,3.323835,0
2019-08-26,3.361500,3.361500,3.361500,3.361500,3.347737,27
2019-08-27,3.273000,3.273000,3.273000,3.273000,3.259599,0
2019-08-28,3.313000,3.323500,3.313000,3.323500,3.309892,0
2019-08-29,3.278500,3.278500,3.278500,3.278500,3.265076,0
2019-08-30,3.343000,3.343000,3.343000,3.343000,3.329312,0
